"id","no answer","very important","quite important","not important","not at all important"
2608,0.0114739751443267,0.596438586711884,0.363238722085953,0.0216611307114363,0.00718758488073945
2609,0.0171004310250282,0.0781090259552002,0.46248659491539,0.385286509990692,0.0570174604654312
2610,0.0026144094299525,0.783746778964996,0.189428865909576,0.0219473950564861,0.0022625180426985
2611,0.00204627262428403,0.00980003178119659,0.0578482933342457,0.457610338926315,0.472695052623749
2612,0.00871333945542574,0.0526525788009167,0.202639624476433,0.716508805751801,0.0194856449961662
2613,0.00342157203704119,0.00106382253579795,0.00654648384079337,0.165461599826813,0.823506534099579
2614,0.00191777176223695,0.569527208805084,0.372289210557938,0.0446537211537361,0.0116120837628841
2615,0.00316504063084722,0.475166738033295,0.446959972381592,0.05553924664855,0.0191690027713776
2616,0.00170798739418387,0.119762316346169,0.756643831729889,0.100299812853336,0.0215860530734062
2617,0.215239569544792,0.0292824152857065,0.292819142341614,0.200490981340408,0.262167930603027
2618,0.00253837322816253,0.00340941641479731,0.0106484787538648,0.217951908707619,0.765451848506927
2619,0.00556314457207918,0.0967776477336884,0.360101401805878,0.453941345214844,0.0836164802312851
2620,0.00264752772636712,0.124668002128601,0.678417086601257,0.167350620031357,0.0269168168306351
2621,0.00250785821117461,0.0132285030558705,0.37162646651268,0.587582051753998,0.025055130943656
2622,0.00128938781563193,0.00474083935841918,0.00995613634586334,0.0979195237159729,0.886094152927399
2623,0.00389805808663368,0.195012032985687,0.625640630722046,0.143706560134888,0.0317427292466164
2624,0.00165072781965137,0.0610941201448441,0.751700282096863,0.180751100182533,0.00480380700901151
2625,0.0591526888310909,0.246518492698669,0.543626248836517,0.133257701992989,0.0174448527395725
2626,0.000516229367349297,0.940268039703369,0.048607874661684,0.00703369081020355,0.00357410009019077
2627,0.00600928580388427,0.657323241233826,0.305501669645309,0.0260902680456638,0.00507557485252619
2628,0.00809006486088037,0.00483805034309626,0.0470465533435345,0.646883726119995,0.293141603469849
2629,0.0125794457271695,0.0502374581992626,0.0969068109989166,0.224227160215378,0.616049110889435
2630,0.00376230012625456,0.00210123602300882,0.0406469963490963,0.305026292800903,0.648463189601898
2631,0.0140261016786098,0.0175014678388834,0.0788900628685951,0.438287228345871,0.451295167207718
2632,0.00113290338777006,0.894350230693817,0.093473494052887,0.00758857233449817,0.00345476157963276
2633,0.00833201035857201,0.00175273977220058,0.00980523601174355,0.0931949019432068,0.88691508769989
2634,0.00459795584902167,0.0227878130972385,0.213867321610451,0.649767696857452,0.108979187905788
2635,0.0678039714694023,0.0552887171506882,0.303343594074249,0.489287555217743,0.0842762216925621
2636,0.00487035978585482,0.273580551147461,0.553741157054901,0.143241629004478,0.0245662573724985
2637,0.000773620908148587,0.000357306795194745,0.00150862848386168,0.0897447615861893,0.907615661621094
2638,0.00902914442121983,0.0444011501967907,0.480470955371857,0.353194862604141,0.112903878092766
2639,0.0174047164618969,0.53946590423584,0.208249881863594,0.175354972481728,0.0595244951546192
2640,0.00414313096553087,0.659700393676758,0.272595196962357,0.0457900390028954,0.0177712719887495
2641,0.00290316273458302,0.734172165393829,0.238152414560318,0.0205945689231157,0.00417768489569426
2642,0.00354275852441788,0.39951753616333,0.565869987010956,0.0241489745676517,0.00692079029977322
2643,0.00239997380413115,0.00871217995882034,0.369044423103333,0.588450372219086,0.0313930846750736
2644,0.0041394061408937,0.181897297501564,0.627725183963776,0.147847324609756,0.0383907742798328
2645,0.00839104596525431,0.42419770359993,0.500770926475525,0.0521391555666924,0.014501147903502
2646,0.00646796775981784,0.0820044279098511,0.58908087015152,0.308874487876892,0.0135721992701292
2647,0.00340199377387762,0.5629061460495,0.376681715250015,0.0515399761497974,0.00547018693760037
2648,0.00207330170087516,0.0359446033835411,0.254473030567169,0.565759301185608,0.141749739646912
2649,0.00723782833665609,0.270069897174835,0.63566130399704,0.0689454227685928,0.0180855952203274
2650,0.00554847437888384,0.166816964745522,0.317652136087418,0.43583881855011,0.0741436257958412
2651,0.00617680698633194,0.234252169728279,0.638477921485901,0.0738098472356796,0.0472832694649696
2652,0.00184512068517506,0.841731369495392,0.134916186332703,0.017676243558526,0.00383104989305139
2653,0.00226187659427524,0.00312209222465754,0.0591715164482594,0.821497976779938,0.113946571946144
2654,0.0462604612112045,0.0316325053572655,0.432239949703217,0.416938334703445,0.072928749024868
2655,0.00512204319238663,0.376996546983719,0.554359197616577,0.0551261082291603,0.00839610118418932
2656,0.0115183815360069,0.0196336098015308,0.355846077203751,0.554220855236053,0.058781124651432
2657,0.00754529749974608,0.0100816553458571,0.0910344570875168,0.725293457508087,0.166045144200325
2658,0.0169113986194134,0.00492278346791863,0.0769064277410507,0.482391893863678,0.418867498636246
2659,0.00233064219355583,0.00229673204012215,0.0126506052911282,0.190418511629105,0.792303442955017
2660,0.0136900749057531,0.0363217853009701,0.65965747833252,0.264804273843765,0.0255263894796371
2661,0.00684605492278934,0.346662610769272,0.377763509750366,0.221228763461113,0.0474991053342819
2662,0.00050191261107102,0.890503525733948,0.101410396397114,0.00571261346340179,0.00187160633504391
2663,0.00423731980845332,0.215644776821136,0.651019036769867,0.0790307968854904,0.0500681102275848
2664,0.000808071461506188,0.955041527748108,0.0408866107463837,0.00211915117688477,0.00114464666694403
2665,0.00410890020430088,0.0277436356991529,0.553873479366302,0.380750924348831,0.0335230454802513
2666,0.00434677954763174,0.277335673570633,0.592729151248932,0.107099235057831,0.0184891521930695
2667,0.0101168723776937,0.088659256696701,0.608351111412048,0.271636337041855,0.0212364457547665
2668,0.00168245856184512,0.25955605506897,0.554059624671936,0.172720596194267,0.0119812283664942
2669,0.00583933433517814,0.127410024404526,0.312278747558594,0.494654774665833,0.0598171502351761
2670,0.00221950211562216,0.0195477567613125,0.363722145557404,0.576493382453918,0.0380172058939934
2671,0.00669317925348878,0.172476723790169,0.594890534877777,0.181369110941887,0.0445704348385334
2672,0.00182667118497193,0.00986542645841837,0.189430549740791,0.716331124305725,0.0825462117791176
2673,0.0191004760563374,0.00528018642216921,0.0391044765710831,0.643608510494232,0.292906373739243
2674,0.0068759573623538,0.509477138519287,0.376509666442871,0.0933175683021545,0.0138196293264627
2675,0.857588589191437,0.00157949922140688,0.00109929242171347,0.0104564027860761,0.129276216030121
2676,0.00692521734163165,0.0468542352318764,0.472475498914719,0.453464686870575,0.0202803481370211
2677,0.0036196883302182,0.39946922659874,0.493057310581207,0.0864195004105568,0.0174342859536409
2678,0.000922353705391288,0.900499165058136,0.0891977846622467,0.00708240270614624,0.00229830690659583
2679,0.0180481504648924,0.00838547013700008,0.0839551389217377,0.633231520652771,0.256379723548889
2680,0.0428758971393108,0.242701128125191,0.329678565263748,0.194722577929497,0.190021798014641
2681,0.00156999030150473,0.952481210231781,0.0366513356566429,0.00703238463029265,0.00226508057676256
2682,0.0440771616995335,0.0243905819952488,0.288325101137161,0.413082361221313,0.23012475669384
2683,0.0167304761707783,0.0200659576803446,0.293160378932953,0.544049739837646,0.125993430614471
2684,0.000951392401475459,0.937461912631989,0.0531302578747272,0.00371578987687826,0.00474062608554959
2685,0.00350584904663265,0.774198174476624,0.212450057268143,0.00801516976207495,0.00183078006375581
2686,0.00330291758291423,0.0580598339438438,0.815373063087463,0.112539574503899,0.0107246395200491
2687,0.00161766016390175,0.00711219199001789,0.147722944617271,0.804556608200073,0.0389905944466591
2688,0.054645299911499,0.0156328994780779,0.142113983631134,0.342835277318954,0.444772511720657
2689,0.00166098261252046,0.090638242661953,0.880860507488251,0.0236164871603251,0.00322378543205559
2690,0.0105507783591747,0.24272894859314,0.493715763092041,0.146397680044174,0.106606878340244
2691,0.00366155756637454,0.583638191223145,0.359196424484253,0.0369165576994419,0.0165872592478991
2692,0.00228102877736092,0.0396856404840946,0.73846161365509,0.208810970187187,0.0107607031241059
2693,0.00203606206923723,0.558882415294647,0.407957553863525,0.0130278831347823,0.0180961079895496
2694,0.0462696626782417,0.0101661868393421,0.406532287597656,0.507740139961243,0.0292917713522911
2695,0.0104668512940407,0.0778195112943649,0.370807021856308,0.510676920413971,0.0302296802401543
2696,0.00659365812316537,0.054129634052515,0.144657254219055,0.169199392199516,0.625420093536377
2697,0.00300770858302712,0.212389752268791,0.60575658082962,0.166923686861992,0.0119222765788436
2698,0.000481253431644291,0.948817253112793,0.0416560955345631,0.00793616659939289,0.00110924418549985
2699,0.0166123397648335,0.067899115383625,0.161473736166954,0.32721158862114,0.426803201436996
2700,0.00746388314291835,0.0282252486795187,0.318255692720413,0.61464250087738,0.0314126908779144
2701,0.00238470523618162,0.811335444450378,0.166455492377281,0.0178918540477753,0.00193246989510953
2702,0.00570002244785428,0.0411863997578621,0.196866661310196,0.57253235578537,0.18371456861496
2703,0.00258475937880576,0.531225085258484,0.383364289999008,0.0611437186598778,0.0216821171343327
2704,0.00243186065927148,0.0121784638613462,0.099193349480629,0.783354759216309,0.102841526269913
2705,0.00493330741301179,0.851063668727875,0.132034555077553,0.00900345481932163,0.0029650004580617
2706,0.00817403104156256,0.26487922668457,0.634320437908173,0.0497375428676605,0.0428887866437435
2707,0.0262793600559235,0.0413999296724796,0.243532374501228,0.556432723999023,0.132355615496635
2708,0.00247466890141368,0.0136674139648676,0.081960566341877,0.558582007884979,0.343315333127975
2709,0.0120231080800295,0.17707596719265,0.543516039848328,0.249456062912941,0.0179288443177938
2710,0.00326310936361551,0.401275753974915,0.408095300197601,0.158226028084755,0.0291398447006941
2711,0.017396342009306,0.00595364021137357,0.189496323466301,0.695671558380127,0.0914821475744247
2712,0.0079644238576293,0.00343032390810549,0.0198008362203836,0.451578140258789,0.517226278781891
2713,0.010566845536232,0.00815505627542734,0.0859971642494202,0.636861443519592,0.258419513702393
2714,0.00995758920907974,0.0641620680689812,0.714349925518036,0.191623792052269,0.0199066326022148
2715,0.00221959548071027,0.00332862511277199,0.0674461349844933,0.368928819894791,0.558076798915863
2716,0.0162338726222515,0.516450166702271,0.292568415403366,0.080786406993866,0.0939611345529556
2717,0.00306051690131426,0.229074522852898,0.54986035823822,0.193144217133522,0.0248603951185942
2718,0.00136203272268176,0.810689210891724,0.159205168485641,0.0223421938717365,0.0064014233648777
2719,0.0206598285585642,0.00379797676578164,0.0199124775826931,0.432884871959686,0.522744834423065
2720,0.00260697142221034,0.930703341960907,0.0618039704859257,0.00380422850139439,0.00108150450978428
2721,0.00259878975339234,0.799163997173309,0.134498342871666,0.0418762192130089,0.0218626745045185
2722,0.00662689516320825,0.506375014781952,0.443467348814011,0.0395133122801781,0.00401742430403829
2723,0.00328507111407816,0.0572006106376648,0.0672125965356827,0.302522867918015,0.569778800010681
2724,0.00304464576765895,0.247526034712791,0.714043319225311,0.0196380168199539,0.0157479960471392
2725,0.00219958811067045,0.738996624946594,0.236648991703987,0.0181516967713833,0.00400309544056654
2726,0.00183923658914864,0.0850528180599213,0.7555792927742,0.149584621191025,0.00794407352805138
2727,0.000776021450292319,0.834934532642365,0.147662803530693,0.0100727351382375,0.00655395025387406
2728,0.010317693464458,0.198911130428314,0.552816808223724,0.184964314103127,0.052990049123764
2729,0.00350959342904389,0.0248016323894262,0.619803071022034,0.242208927869797,0.10967680066824
2730,0.00248379656113684,0.409454375505447,0.521282136440277,0.0530422367155552,0.0137374028563499
2731,0.00657717417925596,0.911838829517365,0.0706398040056229,0.00767767569050193,0.00326652731746435
2732,0.00175065570510924,0.0120349498465657,0.266701996326447,0.691021740436554,0.0284906309098005
2733,0.00410630321130157,0.00732362177222967,0.089221403002739,0.73961341381073,0.159735262393951
2734,0.00278963102027774,0.0106658162549138,0.214756861329079,0.678600311279297,0.0931873545050621
2735,0.00888530444353819,0.078256718814373,0.67356938123703,0.229315578937531,0.00997299142181873
2736,0.00825953297317028,0.216417208313942,0.638632655143738,0.123816095292568,0.0128745213150978
2737,0.00220382655970752,0.25902858376503,0.612818956375122,0.111680135130882,0.0142684858292341
2738,0.00213071680627763,0.830608546733856,0.158630788326263,0.00612355349585414,0.0025064186193049
2739,0.0480580069124699,0.0638088509440422,0.430262416601181,0.366695404052734,0.091175265610218
2740,0.00685150362551212,0.00267665204592049,0.0368939824402332,0.559456825256348,0.394121080636978
2741,0.125518277287483,0.0144978938624263,0.453544706106186,0.312952071428299,0.0934870317578316
2742,0.0101440325379372,0.403663128614426,0.543250560760498,0.0194876585155725,0.0234546661376953
2743,0.0157692264765501,0.162651881575584,0.653227627277374,0.157369658350945,0.0109816333279014
2744,0.00426889304071665,0.788896203041077,0.163980111479759,0.0265340320765972,0.016320738941431
2745,0.00311637273989618,0.459568828344345,0.35377636551857,0.160473704338074,0.0230647884309292
2746,0.00697241351008415,0.738326072692871,0.220305889844894,0.0284774396568537,0.00591823691502213
2747,0.007691680919379,0.0565656907856464,0.785686910152435,0.143638715147972,0.00641700020059943
2748,0.00259987474419177,0.0121372193098068,0.128848969936371,0.806316733360291,0.0500972457230091
2749,0.0150311402976513,0.00887786131352186,0.163452804088593,0.724988758563995,0.0876494720578194
2750,0.00265312381088734,0.01006112806499,0.119401000440121,0.822932064533234,0.0449527427554131
2751,0.00826181191951036,0.0139365447685122,0.0279963817447424,0.375241994857788,0.574563264846802
2752,0.0235373098403215,0.0265683252364397,0.290183424949646,0.34816974401474,0.311541199684143
2753,0.00552324671298265,0.226693615317345,0.195783764123917,0.522666811943054,0.0493325814604759
2754,0.00353965465910733,0.102710291743279,0.529144883155823,0.262790530920029,0.101814657449722
2755,0.0219562016427517,0.0048992894589901,0.0384831503033638,0.812179327011108,0.122482031583786
2756,0.138413056731224,0.0969055444002151,0.4181067943573,0.171381741762161,0.175192803144455
2757,0.00120155105832964,0.0044296127744019,0.134382233023643,0.812735319137573,0.0472512990236282
2758,0.00832104682922363,0.0111748641356826,0.283255696296692,0.613138496875763,0.0841098800301552
2759,0.0206350777298212,0.0134099554270506,0.39926552772522,0.546048998832703,0.0206404700875282
2760,0.0025057946331799,0.166093170642853,0.75120884180069,0.0751781240105629,0.00501406099647284
2761,0.00628627557307482,0.119033247232437,0.52478039264679,0.332368850708008,0.0175312496721745
2762,0.00148291524965316,0.551346778869629,0.421184420585632,0.0219505298882723,0.00403532991185784
2763,0.00284075294621289,0.00687457947060466,0.0367618463933468,0.612833023071289,0.340689778327942
2764,0.00502769462764263,0.0691851824522018,0.687944054603577,0.175012648105621,0.0628304705023766
2765,0.00484709860756993,0.103810012340546,0.764852523803711,0.116662092506886,0.00982832070440054
2766,0.0149341281503439,0.160993203520775,0.49669086933136,0.28116637468338,0.0462154448032379
2767,0.00460550421848893,0.117789842188358,0.799386441707611,0.0644440352916718,0.0137741500511765
2768,0.00984543282538652,0.492171704769135,0.375483006238937,0.0565890036523342,0.0659108236432076
2769,0.0136997643858194,0.00399752287194133,0.0307747274637222,0.630783796310425,0.320744127035141
2770,0.0124919954687357,0.0433336831629276,0.0809512212872505,0.499194025993347,0.364029109477997
2771,0.0151622202247381,0.124352477490902,0.536752879619598,0.304034113883972,0.01969831623137
2772,0.00132516166195273,0.0842236429452896,0.862248599529266,0.0468854792416096,0.00531713617965579
2773,0.0124163180589676,0.0076740006916225,0.0483144707977772,0.249030023813248,0.682565152645111
2774,0.01684445515275,0.0120028583332896,0.455658406019211,0.492784529924393,0.0227097067981958
2775,0.0061303717084229,0.0103912530466914,0.0275131203234196,0.221166178584099,0.734799087047577
2776,0.014435401186347,0.586855113506317,0.260342568159103,0.104472070932388,0.0338948369026184
2777,0.0118841798976064,0.438523888587952,0.449595034122467,0.0910947024822235,0.00890222378075123
2778,0.00543997064232826,0.0934104844927788,0.619616270065308,0.191943094134331,0.0895901694893837
2779,0.00391474179923534,0.523686766624451,0.42522069811821,0.0311124157160521,0.0160653553903103
2780,0.00506785698235035,0.537088990211487,0.44272455573082,0.0135634150356054,0.00155517621897161
2781,0.00299373641610146,0.278350383043289,0.643590986728668,0.066152848303318,0.00891206599771976
2782,0.0160801019519567,0.16058874130249,0.469775915145874,0.298801720142365,0.0547535121440887
2783,0.00988876726478338,0.215824320912361,0.454870402812958,0.304069340229034,0.0153471808880568
2784,0.00289800646714866,0.00178302102722228,0.0132667198777199,0.607902348041534,0.374149918556213
2785,0.0130331758409739,0.0193994008004665,0.124174334108829,0.740216016769409,0.103177092969418
2786,0.00197330978699028,0.435925483703613,0.506837487220764,0.0490007735788822,0.00626296550035477
2787,0.00448307441547513,0.561532437801361,0.408856958150864,0.0208547655493021,0.0042727729305625
2788,0.0034021798055619,0.133184224367142,0.740129709243774,0.107159480452538,0.0161244217306376
2789,0.00216815015301108,0.249801903963089,0.537774562835693,0.178558543324471,0.031696867197752
2790,0.00229416601359844,0.117911547422409,0.665893733501434,0.20416846871376,0.00973210018128157
2791,0.00653343973681331,0.00607803976163268,0.148691490292549,0.631555557250977,0.207141444087029
2792,0.00220385566353798,0.527368783950806,0.395101457834244,0.0568669773638248,0.0184589363634586
2793,0.00212963460944593,0.000654173141811043,0.00645182561129332,0.274945199489594,0.715819180011749
2794,0.00925505347549915,0.0624688118696213,0.799586713314056,0.109426356852055,0.0192631147801876
2795,0.00157144421245903,0.426997691392899,0.542929828166962,0.0226966384798288,0.00580435758456588
2796,0.0252804215997458,0.0558995045721531,0.450471818447113,0.432427376508713,0.0359208844602108
2797,0.00116399151738733,0.85275787115097,0.135171592235565,0.00872882083058357,0.00217770016752183
2798,0.0308248288929462,0.0927483066916466,0.562538027763367,0.29061695933342,0.0232718233019114
2799,0.0154783381149173,0.111206278204918,0.6270392537117,0.1451705545187,0.101105600595474
2800,0.0265186745673418,0.0730315893888474,0.428329676389694,0.380117356777191,0.0920027419924736
2801,0.00275681866332889,0.0431272014975548,0.839594006538391,0.103036925196648,0.0114850858226418
2802,0.0136099522933364,0.0583707690238953,0.504838824272156,0.347120583057404,0.07605991512537
2803,0.00152980722486973,0.328436762094498,0.592586874961853,0.0726574584841728,0.00478903483599424
2804,0.00124155858065933,0.390268325805664,0.518381595611572,0.0840312168002129,0.00607725605368614
2805,0.00295369862578809,0.523950457572937,0.394045352935791,0.0653124749660492,0.0137380128726363
2806,0.00189128518104553,0.0450691878795624,0.518086433410645,0.416871517896652,0.0180816128849983
2807,0.0388080403208733,0.0064756809733808,0.102336809039116,0.445739269256592,0.4066401720047
2808,0.00337769230827689,0.135812982916832,0.45275291800499,0.380889087915421,0.0271672867238522
2809,0.0116243520751595,0.00517372507601976,0.0308578312397003,0.69926244020462,0.253081679344177
2810,0.0102583141997457,0.0217235367745161,0.481821030378342,0.464000433683395,0.0221966411918402
2811,0.00858911033719778,0.00840901676565409,0.034404318779707,0.247169524431229,0.701428055763245
2812,0.00141897820867598,0.000988082145340741,0.00368226296268404,0.13897617161274,0.854934513568878
2813,0.00906164571642876,0.024984335526824,0.499750316143036,0.385185867547989,0.0810178592801094
2814,0.0033344617113471,0.0065936204046011,0.10324963927269,0.78223717212677,0.104585163295269
2815,0.00274172518402338,0.570449709892273,0.304836004972458,0.0741077437996864,0.047864805907011
2816,0.00155857694335282,0.924054980278015,0.0603489838540554,0.00901436246931553,0.00502314185723662
2817,0.0107116354629397,0.161343991756439,0.713230788707733,0.085747018456459,0.028966598212719
2818,0.00139822135679424,0.641772031784058,0.33709529042244,0.0122077483683825,0.00752674276009202
2819,0.0205980725586414,0.03614891320467,0.239305272698402,0.493876606225967,0.210071176290512
2820,0.0331033766269684,0.291640311479568,0.585564494132996,0.0797719061374664,0.00991993770003319
2821,0.0146515658125281,0.00621384056285024,0.119220778346062,0.773391366004944,0.0865224972367287
2822,0.00546706467866898,0.0193767286837101,0.407046139240265,0.479553192853928,0.0885568633675575
2823,0.00269979378208518,0.0532741323113441,0.792217195034027,0.135901987552643,0.0159068945795298
2824,0.0030409402679652,0.612785160541534,0.362309038639069,0.0194100793451071,0.00245477212592959
2825,0.00230915122665465,0.0113046877086163,0.0790740549564362,0.72614574432373,0.181166335940361
2826,0.00194845534861088,0.0196325778961182,0.319591492414474,0.61140638589859,0.0474211238324642
2827,0.00422912463545799,0.00739002088084817,0.0209244638681412,0.0900441035628319,0.877412259578705
2828,0.00154237111564726,0.241580665111542,0.604359328746796,0.13889467716217,0.0136229293420911
2829,0.00537383370101452,0.0989968106150627,0.334687769412994,0.419008404016495,0.14193320274353
2830,0.00239485525526106,0.0203298069536686,0.68096911907196,0.288664788007736,0.00764140160754323
2831,0.07901581376791,0.135528594255447,0.649444997310638,0.126225590705872,0.00978501699864864
2832,0.00431127985939384,0.0408883094787598,0.838804125785828,0.10804358124733,0.00795271806418896
2833,0.0033749146386981,0.100536741316319,0.735640704631805,0.155315160751343,0.00513247540220618
2834,0.00232824007980525,0.0203555561602116,0.128306075930595,0.785711407661438,0.0632986649870872
2835,0.00810698699206114,0.201167702674866,0.717012882232666,0.0567975714802742,0.0169148873537779
2836,0.0120597863569856,0.303127884864807,0.58129745721817,0.0831707492470741,0.0203441064804792
2837,0.00521174166351557,0.114600829780102,0.653330564498901,0.176746219396591,0.050110649317503
2838,0.00182485871482641,0.00192756089381874,0.0216523595154285,0.50946831703186,0.465126931667328
2839,0.00549634639173746,0.00107035343535244,0.0212281160056591,0.635220944881439,0.336984187364578
2840,0.0257130675017834,0.356898248195648,0.450997561216354,0.108420789241791,0.0579703710973263
2841,0.00450183218345046,0.451812386512756,0.517307460308075,0.0223095864057541,0.00406872667372227
2842,0.00209819548763335,0.0243069175630808,0.140876650810242,0.55782163143158,0.274896562099457
2843,0.00251222006045282,0.0125302635133266,0.115125708281994,0.310507595539093,0.559324204921722
2844,0.00981500744819641,0.345588684082031,0.347482442855835,0.272632300853729,0.0244815740734339
2845,0.350103884935379,0.287466168403625,0.280758172273636,0.0668867900967598,0.0147849852219224
2846,0.00126470997929573,0.246747180819511,0.718656897544861,0.0312038958072662,0.00212735217064619
2847,0.00287473853677511,0.0442151017487049,0.450493156909943,0.463724851608276,0.0386921167373657
2848,0.00299504888243973,0.00254662567749619,0.0356466509401798,0.788414835929871,0.17039680480957
2849,0.0361087173223495,0.0386881455779076,0.0585357174277306,0.17047506570816,0.696192383766174
2850,0.00195431499741971,0.0066837533377111,0.131845235824585,0.744163930416107,0.115352809429169
2851,0.0152310794219375,0.040009219199419,0.211280718445778,0.639430284500122,0.0940487161278725
2852,0.00534187071025372,0.221577107906342,0.591596126556396,0.168242588639259,0.0132423052564263
2853,0.0226529221981764,0.0794471353292465,0.760385751724243,0.125124260783195,0.0123899932950735
2854,0.028913639485836,0.0361355692148209,0.166243821382523,0.1858019977808,0.582904934883118
2855,0.000745141238439828,0.00161919591482729,0.0137032531201839,0.265279680490494,0.718652725219727
2856,0.00118317326996475,0.545438706874847,0.417958974838257,0.0318645164370537,0.00355459959246218
2857,0.00106265209615231,0.000490096397697926,0.00220673903822899,0.102330334484577,0.893910229206085
2858,0.00186510512139648,0.0689993873238564,0.671047389507294,0.242436602711678,0.0156515128910542
2859,0.00189688289538026,0.0125953052192926,0.277629613876343,0.679230630397797,0.0286475699394941
2860,0.000839517510030419,0.173770040273666,0.73486191034317,0.0859281048178673,0.00460040243342519
2861,0.00262104719877243,0.0836850255727768,0.660658121109009,0.234841957688332,0.018193893134594
2862,0.010418651625514,0.0585338585078716,0.773128390312195,0.147932916879654,0.00998613145202398
2863,0.015094606205821,0.0354224145412445,0.295271277427673,0.613283693790436,0.0409280210733414
2864,0.00414975639432669,0.831840097904205,0.149622976779938,0.01010961830616,0.00427755806595087
2865,0.0017928077140823,0.608088552951813,0.373253047466278,0.0140472482889891,0.00281831924803555
2866,0.013862619176507,0.0255075339227915,0.269941598176956,0.512456178665161,0.178232058882713
2867,0.0102380197495222,0.0517890527844429,0.65676474571228,0.248689755797386,0.032518420368433
2868,0.00387610797770321,0.0659626200795174,0.309400081634521,0.597268521785736,0.023492718115449
2869,0.00155775318853557,0.00602657534182072,0.0728271827101707,0.263139426708221,0.656449019908905
2870,0.0118378084152937,0.0224074963480234,0.509724676609039,0.390203297138214,0.0658267289400101
2871,0.00254636094905436,0.0055754273198545,0.0697801858186722,0.657346427440643,0.264751613140106
2872,0.00139109650626779,0.000952034548390657,0.0136248767375946,0.166979312896729,0.817052662372589
2873,0.00102993857581168,0.037141527980566,0.725493550300598,0.221242815256119,0.0150921382009983
2874,0.0206766575574875,0.0134894885122776,0.0762716382741928,0.667082548141479,0.222479611635208
2875,0.00400494877249002,0.646295428276062,0.318801999092102,0.0238720029592514,0.00702561344951391
2876,0.00766483880579472,0.00960055831819773,0.149224668741226,0.416256129741669,0.417253851890564
2877,0.0348551236093044,0.0728193074464798,0.0603654906153679,0.343820631504059,0.488139450550079
2878,0.00250114779919386,0.0660000368952751,0.634111881256104,0.276496440172195,0.0208904333412647
2879,0.00224764854647219,0.00535887898877263,0.0668766126036644,0.626112401485443,0.299404442310333
2880,0.00184331368654966,0.0154420025646687,0.367787748575211,0.55364453792572,0.0612823888659477
2881,0.00281201000325382,0.294114261865616,0.635916292667389,0.0450381189584732,0.0221193321049213
2882,0.0089923245832324,0.0304078422486782,0.472093939781189,0.459348082542419,0.0291578341275454
2883,0.00165841111447662,0.792852997779846,0.199463844299316,0.00480410596355796,0.00122069637291133
2884,0.000539799744728953,0.91373211145401,0.0824321284890175,0.00239558564499021,0.000900433689821512
2885,0.00397588033229113,0.001963812392205,0.0139044960960746,0.250128090381622,0.730027675628662
2886,0.00778320664539933,0.080362044274807,0.627850472927094,0.269975215196609,0.0140290651470423
2887,0.00124801648780704,0.920454919338226,0.0706683248281479,0.00603478634729981,0.00159399060066789
2888,0.00570313213393092,0.00618154974654317,0.0712234899401665,0.426134377717972,0.490757495164871
2889,0.000861519190948457,0.0757143199443817,0.902956128120422,0.0180297046899796,0.00243829656392336
2890,0.0169752202928066,0.811353027820587,0.148553714156151,0.0204368606209755,0.00268123904243112
2891,0.00704262359067798,0.0932682827115059,0.68692022562027,0.198394700884819,0.0143741741776466
2892,0.000308213697280735,0.00029409647686407,0.00101875606924295,0.0273307524621487,0.97104811668396
2893,0.00375489518046379,0.247817888855934,0.575126349925995,0.141862690448761,0.031438123434782
2894,0.00554641848430037,0.157504796981812,0.755454659461975,0.0746303796768188,0.00686375238001347
2895,0.00457233283668756,0.00887334533035755,0.033197708427906,0.19329260289669,0.760064005851746
2896,0.00239217281341553,0.00722471810877323,0.042143315076828,0.771554350852966,0.17668542265892
2897,0.00805217307060957,0.00753730209544301,0.0234218332916498,0.15745709836483,0.803531587123871
2898,0.00120866752695292,0.913037419319153,0.0680424198508263,0.0109588941559196,0.00675255386158824
2899,0.00236271438188851,0.0161868818104267,0.211047470569611,0.711799323558807,0.0586035549640656
2900,0.0315123684704304,0.0917568281292915,0.69261759519577,0.154027074575424,0.0300861205905676
2901,0.0621688105165958,0.0823425352573395,0.222296863794327,0.415870577096939,0.21732123196125
2902,0.00231572054326534,0.0195375848561525,0.024730272591114,0.40446612238884,0.54895031452179
2903,0.000531353987753391,0.963041007518768,0.0310940723866224,0.00400621397420764,0.0013273402582854
2904,0.0026593473739922,0.121907532215118,0.785333216190338,0.0859331041574478,0.00416678190231323
2905,0.00326202460564673,0.0355819724500179,0.442678928375244,0.428918480873108,0.0895586237311363
2906,0.000712106411810964,0.94120454788208,0.0465372689068317,0.00668354704976082,0.00486252782866359
2907,0.00190251634921879,0.00881860870867968,0.0464401207864285,0.78430587053299,0.158532842993736
2908,0.00413692696020007,0.420412451028824,0.51411098241806,0.0551482290029526,0.00619138963520527
2909,0.00846340786665678,0.00774715235456824,0.0289608258754015,0.116045728325844,0.838782906532288
2910,0.00400077784433961,0.0964805632829666,0.808345913887024,0.0786305516958237,0.0125422356650233
2911,0.0194465145468712,0.0097484840080142,0.00701874773949385,0.0368691757321358,0.92691707611084
2912,0.00407676957547665,0.466894775629044,0.182319507002831,0.307197242975235,0.03951171413064
2913,0.00206157262437046,0.12179558724165,0.768089294433594,0.0997397899627686,0.00831375736743212
